id,e_number,name,common_name,slug,category,origin,risk_score,longevity_impact,adi_value,adi_source,children_note,health_effects,common_products,avoidance_tips,natural_alternatives,short_description,long_description,meta_title,meta_description,scientific_studies,livsmedelsverket_data,created_at,updated_at,is_published
10e50ca4-5f00-44de-a0f9-af81d7ab544e,E226,Kalciumsulfit,Kalciumsalt av svavelsyrlighet,e226-kalciumsulfit,Konserveringsmedel,Syntetiskt konserveringsmedel,4,Neutral,0.7,mg/kg kroppsvikt/dag - WHO/FAO,Försiktighet för astmatiska barn,"{""neutral"":[""Kalciumsalt""],""negative"":[""Samma risker som svaveldioxid"",""Allergiframkallande""],""positive"":[""Effektiv konservering""]}","{""note"":""Mindre vanligt"",""categories"":[""Torkad frukt"",""Vissa bageriprodukter""]}","[""Begränsa intaget"",""Välj färska produkter när möjligt"",""Läs etiketter noga""]","[""Salt"",""Socker"",""Naturlig fermentering"",""Frysning""]",Konserveringsmedel som förhindrar bakterietillväxt och förlänger hållbarheten.,"Kalciumsulfit (E226) är ett konserveringsmedel som används för att förhindra tillväxt av skadliga bakterier, jäst och mögel i livsmedel. Medan det hjälper till att bibehålla livsmedelssäkerheten, kan vissa konserveringsmedel orsaka allergiska reaktioner eller störa den naturliga tarmfloran vid höga intag.",E226 Kalciumsulfit - lågrisk Konserveringsmedel | E-ämnen Gu,"E226 (Kalciumsulfit) - Information om detta konserveringsmedel. Hälsoeffekter, användningsområden och säkerhetsaspekter. Komplett E-ämnen guide.",,,2025-09-15 16:21:34.824459+00,2025-09-17 09:09:06.788785+00,true
11602070-e77a-476f-a926-08acc243f326,E462,Etylcellulosa,Etylrad cellulosa,e462-etylcellulosa,"Emulgerings-, stabiliserings-, förtjocknings- och geleringsmedel",Oklart ursprung,3,Neutral,,Quantum satis,Säkert för barn,"{""neutral"":[""Filmbildare""],""negative"":[""Kemisk modifiering""],""positive"":[""Från cellulosa""]}","{""note"":""Filmbildande"",""categories"":[""Tabletter"",""Filmer""]}","[""Begränsa intaget av processade livsmedel"",""Välj naturliga alternativ när möjligt""]","[""Naturliga alternativ"",""Ekologiska produkter"",""Hemgjorda alternativ""]","Etylcellulosa är ett livsmedelstillsats som klassificeras som emulgerings-, stabiliserings-, förtjocknings- och geleringsmedel.","Etylcellulosa (E462) är ett emulgerings-, stabiliserings-, förtjocknings- och geleringsmedel som används i livsmedelsindustrin. Som med alla livsmedelstillsatser rekommenderas måttlig konsumtion och att läsa ingrediensförteckningar för att fatta informerade val om din kost.","E462 Etylcellulosa - lågrisk Emulgerings-, stabiliserings-, ","E462 (Etylcellulosa) - Information om detta emulgerings-, stabiliserings-, förtjocknings- och geleringsmedel. Hälsoeffekter, användningsområden och säkerhetsasp",,,2025-09-15 16:34:43.573608+00,2025-09-17 09:09:09.133226+00,true
1161f120-e421-4aa2-b37f-0286bc3d8763,E153,Vegetabiliskt kol,Kolsvart,e153-vegetabiliskt-kol,Färgämne,Oklart ursprung,3,Neutral,,Quantum satis,Säkert för barn,"{""neutral"":[""Ger svart färg""],""negative"":[],""positive"":[""Naturligt ursprung"",""Väl tolererat""]}","{""note"":""Används för svart färg"",""categories"":[""Godis"",""Glass"",""Kaviarsimulation"",""Dekorationer""]}","[""Begränsa intaget av processade livsmedel"",""Välj naturliga alternativ när möjligt""]","[""Naturliga alternativ"",""Ekologiska produkter"",""Hemgjorda alternativ""]",Vegetabiliskt kol är ett livsmedelstillsats som klassificeras som färgämne.,Vegetabiliskt kol (E153) är ett färgämne som används i livsmedelsindustrin. Som med alla livsmedelstillsatser rekommenderas måttlig konsumtion och att läsa ingrediensförteckningar för att fatta informerade val om din kost.,E153 Vegetabiliskt kol - lågrisk Färgämne | E-ämnen Guide,"E153 (Vegetabiliskt kol) - Information om detta färgämne. Hälsoeffekter, användningsområden och säkerhetsaspekter. Komplett E-ämnen guide.",,,2025-09-15 16:21:34.824459+00,2025-09-17 09:09:06.977131+00,true
1203cbf3-a33c-4f16-9f9a-c77bb73d81f3,E404,Kalciumalginat,Kalciumsalt av alginsyra,e404-kalciumalginat,"Emulgerings-, stabiliserings-, förtjocknings- och geleringsmedel",Oklart ursprung,3,Neutral,,Quantum satis,Säkert för barn,"{""neutral"":[""Molekylär gastronomi""],""negative"":[],""positive"":[""Naturligt från alger"",""Kalciumkälla""]}","{""note"":""Speciell gelering"",""categories"":[""Molekylär gastronomi"",""Glass""]}","[""Begränsa intaget av processade livsmedel"",""Välj naturliga alternativ när möjligt""]","[""Naturliga alternativ"",""Ekologiska produkter"",""Hemgjorda alternativ""]","Kalciumalginat är ett livsmedelstillsats som klassificeras som emulgerings-, stabiliserings-, förtjocknings- och geleringsmedel.","Kalciumalginat (E404) är ett emulgerings-, stabiliserings-, förtjocknings- och geleringsmedel som används i livsmedelsindustrin. Som med alla livsmedelstillsatser rekommenderas måttlig konsumtion och att läsa ingrediensförteckningar för att fatta informerade val om din kost.","E404 Kalciumalginat - lågrisk Emulgerings-, stabiliserings-,","E404 (Kalciumalginat) - Information om detta emulgerings-, stabiliserings-, förtjocknings- och geleringsmedel. Hälsoeffekter, användningsområden och säkerhetsas",,,2025-09-15 16:24:25.464942+00,2025-09-17 09:09:07.80299+00,true
120f8c84-b446-442c-82b9-fe72a84d1b59,E620,Glutaminsyra,Glutamic acid,e620-glutaminsyra,Smakförstärkare,Oklart ursprung,3,Neutral,,WHO/FAO,Mycket säkert för barn. Naturlig aminosyra som kroppen producerar och behöver.,"{""benefits"":[""Naturlig aminosyra"",""Viktigt för hjärnfunktion"",""Protein-byggsteen"",""Umami-smak""],""suspected"":[],""documented"":[],""risk_groups"":[]}","[{""category"":""Naturliga källor"",""products"":[""Tomater"",""Ost"",""Svamp""],""average_amount"":""Natural levels""},{""category"":""Kött"",""products"":[""Kött"",""Fisk"",""Fågel""],""average_amount"":""Natural levels""},{""category"":""Kryddor"",""products"":[""Glutamat-salt""],""average_amount"":""Variable""}]","[""Begränsa intaget av processade livsmedel"",""Välj naturliga alternativ när möjligt""]","[""Naturliga alternativ"",""Ekologiska produkter"",""Hemgjorda alternativ""]",Glutaminsyra är ett livsmedelstillsats som klassificeras som smakförstärkare.,Glutaminsyra (E620) är ett smakförstärkare som används i livsmedelsindustrin. Som med alla livsmedelstillsatser rekommenderas måttlig konsumtion och att läsa ingrediensförteckningar för att fatta informerade val om din kost.,E620 Glutaminsyra - lågrisk Smakförstärkare | E-ämnen Guide,"E620 (Glutaminsyra) - Information om detta smakförstärkare. Hälsoeffekter, användningsområden och säkerhetsaspekter. Komplett E-ämnen guide.",,,2025-09-15 14:32:02.139336+00,2025-09-17 09:09:03.791447+00,true
13649635-4b56-46bb-aacb-147ff9f94bc7,E522,Aluminiumkaliumsulfat,,e522-aluminiumkaliumsulfat,Övriga tillsatser,Oklart ursprung,3,Neutral,,,,,,"[""Begränsa intaget av processade livsmedel"",""Välj naturliga alternativ när möjligt""]","[""Naturliga alternativ"",""Ekologiska produkter"",""Hemgjorda alternativ""]",Aluminiumkaliumsulfat är ett livsmedelstillsats som klassificeras som övriga tillsatser.,Aluminiumkaliumsulfat (E522) är ett övriga tillsatser som används i livsmedelsindustrin. Som med alla livsmedelstillsatser rekommenderas måttlig konsumtion och att läsa ingrediensförteckningar för att fatta informerade val om din kost.,E522 Aluminiumkaliumsulfat - lågrisk Övriga tillsatser | E-ä,"E522 (Aluminiumkaliumsulfat) - Information om detta övriga tillsatser. Hälsoeffekter, användningsområden och säkerhetsaspekter. Komplett E-ämnen guide.",,,2025-09-15 17:45:11.847197+00,2025-09-17 09:08:57.054385+00,true
13e981cc-208d-4d53-ad29-c6b73a9fa1ae,E504,Magnesiumkarbonater,Magnesiumkarbonat,e504-magnesiumkarbonater,Övriga tillsatser,Oklart ursprung,3,Neutral,,EFSA - Ingen ADI nödvändig,"Säker för barn, kan till och med bidra med magnesium","{""benefits"":[""Bidrar med magnesium"",""Naturlig pH-buffert"",""Stödjer matsmältningen""],""suspected"":[],""documented"":[""Säker och naturlig"",""Källa till magnesium"",""Hjälper neutralisera syra""],""risk_groups"":[""Personer med njurproblem bör begränsa intaget""]}","[""Bakpulver och jäspulver"",""Pulverformiga drycker"",""Tabletter och kosttillskott"",""Kött- och fiskprodukter"",""Mjölkprodukter""]","[""Begränsa intaget av processade livsmedel"",""Välj naturliga alternativ när möjligt""]","[""Naturliga alternativ"",""Ekologiska produkter"",""Hemgjorda alternativ""]",Magnesiumkarbonater är ett livsmedelstillsats som klassificeras som övriga tillsatser.,Magnesiumkarbonater (E504) är ett övriga tillsatser som används i livsmedelsindustrin. Som med alla livsmedelstillsatser rekommenderas måttlig konsumtion och att läsa ingrediensförteckningar för att fatta informerade val om din kost.,E504 Magnesiumkarbonater - lågrisk Övriga tillsatser | E-ämn,"E504 (Magnesiumkarbonater) - Information om detta övriga tillsatser. Hälsoeffekter, användningsområden och säkerhetsaspekter. Komplett E-ämnen guide.",,,2025-09-15 17:45:11.847197+00,2025-09-17 09:08:51.932104+00,true
1506e0b6-2d88-4461-8ba6-f8f868b8a13f,E528,Magnesiumhydroxid,,e528-magnesiumhydroxid,Övriga tillsatser,Oklart ursprung,3,Neutral,,,,,,"[""Begränsa intaget av processade livsmedel"",""Välj naturliga alternativ när möjligt""]","[""Naturliga alternativ"",""Ekologiska produkter"",""Hemgjorda alternativ""]",Magnesiumhydroxid är ett livsmedelstillsats som klassificeras som övriga tillsatser.,Magnesiumhydroxid (E528) är ett övriga tillsatser som används i livsmedelsindustrin. Som med alla livsmedelstillsatser rekommenderas måttlig konsumtion och att läsa ingrediensförteckningar för att fatta informerade val om din kost.,E528 Magnesiumhydroxid - lågrisk Övriga tillsatser | E-ämnen,"E528 (Magnesiumhydroxid) - Information om detta övriga tillsatser. Hälsoeffekter, användningsområden och säkerhetsaspekter. Komplett E-ämnen guide.",,,2025-09-15 17:45:11.847197+00,2025-09-17 09:08:51.496305+00,true
174d1f28-b4aa-4feb-80cf-d4e50e53912a,E501,Kaliumkarbonater,Potassium Carbonates,e501-kaliumkarbonater,Surhetsreglerande medel,Oklart ursprung,3,Neutral,,,,,,"[""Begränsa intaget av processade livsmedel"",""Välj naturliga alternativ när möjligt""]","[""Naturliga alternativ"",""Ekologiska produkter"",""Hemgjorda alternativ""]",Kaliumkarbonater är ett livsmedelstillsats som klassificeras som surhetsreglerande medel.,Kaliumkarbonater (E501) är ett surhetsreglerande medel som används i livsmedelsindustrin. Som med alla livsmedelstillsatser rekommenderas måttlig konsumtion och att läsa ingrediensförteckningar för att fatta informerade val om din kost.,E501 Kaliumkarbonater - lågrisk Surhetsreglerande medel | E-,"E501 (Kaliumkarbonater) - Information om detta surhetsreglerande medel. Hälsoeffekter, användningsområden och säkerhetsaspekter. Komplett E-ämnen guide.",,,2025-09-15 15:05:11.187135+00,2025-09-17 09:08:51.236127+00,true
18ef290c-b7dd-41de-a415-72f03c8f438b,E941,Kväve,,e941-kvave,Övriga tillsatser,Oklart ursprung,3,Neutral,,,,,,"[""Begränsa intaget av processade livsmedel"",""Välj naturliga alternativ när möjligt""]","[""Naturliga alternativ"",""Ekologiska produkter"",""Hemgjorda alternativ""]",Kväve är ett livsmedelstillsats som klassificeras som övriga tillsatser.,Kväve (E941) är ett övriga tillsatser som används i livsmedelsindustrin. Som med alla livsmedelstillsatser rekommenderas måttlig konsumtion och att läsa ingrediensförteckningar för att fatta informerade val om din kost.,E941 Kväve - lågrisk Övriga tillsatser | E-ämnen Guide,"E941 (Kväve) - Information om detta övriga tillsatser. Hälsoeffekter, användningsområden och säkerhetsaspekter. Komplett E-ämnen guide.",,,2025-09-15 17:45:11.847197+00,2025-09-17 09:08:52.978966+00,true
18fc5825-5251-423f-a645-72a8b00710df,E535,Natriumferrocyanid,Sodium Ferrocyanide,e535-natriumferrocyanid,Klumpförhindare,Oklart ursprung,3,Neutral,0.025,WHO/EFSA,,"{""suspected"":[""Toxiska effekter vid höga doser""],""documented"":[""Cyanidinnehåll""],""risk_groups"":[""Barn"",""Gravida""]}","[{""category"":""Salt"",""products"":[""Bordssalt"",""Kryddsalt""],""average_amount"":""10mg per kg salt""}]","[""Begränsa intaget av processade livsmedel"",""Välj naturliga alternativ när möjligt""]","[""Naturliga alternativ"",""Ekologiska produkter"",""Hemgjorda alternativ""]",Natriumferrocyanid är ett livsmedelstillsats som klassificeras som klumpförhindare.,Natriumferrocyanid (E535) är ett klumpförhindare som används i livsmedelsindustrin. Som med alla livsmedelstillsatser rekommenderas måttlig konsumtion och att läsa ingrediensförteckningar för att fatta informerade val om din kost.,"E535 Natriumferrocyanid - lågrisk Klumpförhindare | E-ämnen ","E535 (Natriumferrocyanid) - Information om detta klumpförhindare. Hälsoeffekter, användningsområden och säkerhetsaspekter. Komplett E-ämnen guide.",,,2025-09-15 16:11:10.450339+00,2025-09-17 09:08:52.158073+00,true
19440e01-a9c0-4596-80c1-a11fa70e1a34,E585,Järnlaktat (Ferrolaktat),,e585-jarnlaktat-ferrolaktat,Övriga tillsatser,Oklart ursprung,3,Neutral,,,,,,"[""Begränsa intaget av processade livsmedel"",""Välj naturliga alternativ när möjligt""]","[""Naturliga alternativ"",""Ekologiska produkter"",""Hemgjorda alternativ""]",Järnlaktat (Ferrolaktat) är ett livsmedelstillsats som klassificeras som övriga tillsatser.,Järnlaktat (Ferrolaktat) (E585) är ett övriga tillsatser som används i livsmedelsindustrin. Som med alla livsmedelstillsatser rekommenderas måttlig konsumtion och att läsa ingrediensförteckningar för att fatta informerade val om din kost.,"E585 Järnlaktat (Ferrolaktat) - lågrisk Övriga tillsatser | ","E585 (Järnlaktat (Ferrolaktat)) - Information om detta övriga tillsatser. Hälsoeffekter, användningsområden och säkerhetsaspekter. Komplett E-ämnen guide.",,,2025-09-15 17:45:11.847197+00,2025-09-17 09:08:51.433957+00,true
1a62577e-199b-417e-99e0-8fe6d35b9611,E541,"Natriumaluminiumfosfat, surt",,e541-natriumaluminiumfosfat-surt,Övriga tillsatser,Oklart ursprung,3,Neutral,,,,,,"[""Begränsa intaget av processade livsmedel"",""Välj naturliga alternativ när möjligt""]","[""Naturliga alternativ"",""Ekologiska produkter"",""Hemgjorda alternativ""]","Natriumaluminiumfosfat, surt är ett livsmedelstillsats som klassificeras som övriga tillsatser.","Natriumaluminiumfosfat, surt (E541) är ett övriga tillsatser som används i livsmedelsindustrin. Som med alla livsmedelstillsatser rekommenderas måttlig konsumtion och att läsa ingrediensförteckningar för att fatta informerade val om din kost.","E541 Natriumaluminiumfosfat, surt - lågrisk Övriga tillsatse","E541 (Natriumaluminiumfosfat, surt) - Information om detta övriga tillsatser. Hälsoeffekter, användningsområden och säkerhetsaspekter. Komplett E-ämnen guide.",,,2025-09-15 17:45:11.847197+00,2025-09-17 09:08:55.692898+00,true
1a62ccd4-46f4-4441-9cf6-a187847a8eab,E312,Dodecylgallat,Dodecyl Gallate,e312-dodecylgallat,Antioxidant,Oklart ursprung,3,Neutral,2.5,WHO/EFSA,,,,"[""Begränsa intaget av processade livsmedel"",""Välj naturliga alternativ när möjligt""]","[""Naturliga alternativ"",""Ekologiska produkter"",""Hemgjorda alternativ""]",Dodecylgallat är ett livsmedelstillsats som klassificeras som antioxidant.,Dodecylgallat (E312) är ett antioxidant som används i livsmedelsindustrin. Som med alla livsmedelstillsatser rekommenderas måttlig konsumtion och att läsa ingrediensförteckningar för att fatta informerade val om din kost.,E312 Dodecylgallat - lågrisk Antioxidant | E-ämnen Guide,"E312 (Dodecylgallat) - Information om detta antioxidant. Hälsoeffekter, användningsområden och säkerhetsaspekter. Komplett E-ämnen guide.",,,2025-09-15 15:11:05.617617+00,2025-09-17 09:09:05.642272+00,true
1ac13ae6-5f66-419e-a71b-519fb181fad0,E948,Syre,,e948-syre,Övriga tillsatser,Oklart ursprung,3,Neutral,,,,,,"[""Begränsa intaget av processade livsmedel"",""Välj naturliga alternativ när möjligt""]","[""Naturliga alternativ"",""Ekologiska produkter"",""Hemgjorda alternativ""]",Syre är ett livsmedelstillsats som klassificeras som övriga tillsatser.,Syre (E948) är ett övriga tillsatser som används i livsmedelsindustrin. Som med alla livsmedelstillsatser rekommenderas måttlig konsumtion och att läsa ingrediensförteckningar för att fatta informerade val om din kost.,E948 Syre - lågrisk Övriga tillsatser | E-ämnen Guide,"E948 (Syre) - Information om detta övriga tillsatser. Hälsoeffekter, användningsområden och säkerhetsaspekter. Komplett E-ämnen guide.",,,2025-09-15 17:45:11.847197+00,2025-09-17 09:08:58.383139+00,true
1acefe0e-badb-444b-803a-347176fe668e,E1103,Invertas,Invertase enzyme,e1103-invertas,Enzym,Oklart ursprung,3,Neutral,,EFSA,Mycket säkert för barn. Naturligt enzym som också finns i kroppen.,"{""benefits"":[""Naturligt enzym"",""Förbättrar sockeromvandling"",""Traditionellt säkert""],""suspected"":[],""documented"":[],""risk_groups"":[]}","[{""category"":""Godis"",""products"":[""Chokladtryffel"",""Fondant"",""Kremfyllning""],""average_amount"":""Variable""},{""category"":""Bakverk"",""products"":[""Kakor"",""Tårtor"",""Konfektyr""],""average_amount"":""0.01-0.1%""},{""category"":""Honung-produkter"",""products"":[""Konstgjord honung"",""Sirap""],""average_amount"":""Variable""}]","[""Begränsa intaget av processade livsmedel"",""Välj naturliga alternativ när möjligt""]","[""Naturliga alternativ"",""Ekologiska produkter"",""Hemgjorda alternativ""]",Invertas är ett livsmedelstillsats som klassificeras som enzym.,Invertas (E1103) är ett enzym som används i livsmedelsindustrin. Som med alla livsmedelstillsatser rekommenderas måttlig konsumtion och att läsa ingrediensförteckningar för att fatta informerade val om din kost.,E1103 Invertas - lågrisk Enzym | E-ämnen Guide,"E1103 (Invertas) - Information om detta enzym. Hälsoeffekter, användningsområden och säkerhetsaspekter. Komplett E-ämnen guide.",,,2025-09-15 14:25:12.935406+00,2025-09-17 09:09:03.487552+00,true
